Timestamp,LinkID,SegmentType,Offset_m,Longitude,Latitude,Heading,Speed_kmh,Mode,SOC_percent,Status,TargetSpeed_kmh,TargetAccel_ms2,Telem_TargetSpeed_kmh,Telem_ActualSpeed_kmh,Telem_ThrottleCmd,Telem_BrakeCmd,PosOfTrain,FilteredSpeed_kmh
2025-10-10 22:08:25.558,link6,N/A,5.52,116.333475931,39.951424439,167.0,6.70,1,69,8,6.12,-0.04,6.12,6.70,19.9,0.0,9.28,0.00
2025-10-10 22:08:25.659,link6,N/A,5.30,116.333476493,39.951422517,167.0,6.73,1,69,8,6.12,-0.04,6.12,6.70,20.0,0.0,9.48,0.00
2025-10-10 22:08:25.760,link6,N/A,5.10,116.333476986,39.951420751,167.0,6.70,1,69,8,6.12,-0.04,6.12,6.70,19.9,0.0,9.70,0.00
2025-10-10 22:08:25.861,link6,N/A,4.92,116.333477430,39.951419132,167.0,6.60,1,69,8,6.12,-0.03,6.12,6.59,20.3,0.0,9.90,0.00
2025-10-10 22:08:25.963,link6,N/A,4.72,116.333477913,39.951417380,167.0,6.64,1,69,8,6.12,-0.04,6.12,6.62,20.3,0.0,10.08,0.00
2025-10-10 22:08:26.063,link6,N/A,4.52,116.333478394,39.951415637,167.0,6.60,1,69,8,6.12,-0.03,6.12,6.59,20.2,0.0,10.28,0.00
2025-10-10 22:08:26.165,link6,N/A,4.52,116.333478394,39.951415637,167.0,6.53,1,69,8,6.12,-0.03,6.12,6.52,20.5,0.0,10.48,0.00
2025-10-10 22:08:26.266,link6,N/A,4.32,116.333478909,39.951413904,167.0,6.57,1,69,8,6.12,-0.03,6.12,6.55,20.5,0.0,10.48,0.00
2025-10-10 22:08:26.367,link6,N/A,4.12,116.333479432,39.951412169,167.0,6.47,1,69,8,6.12,-0.02,6.12,6.44,20.7,0.0,10.68,0.00
2025-10-10 22:08:26.468,link6,N/A,3.93,116.333479952,39.951410443,167.0,6.47,1,69,8,6.12,-0.02,6.12,6.44,20.8,0.0,10.88,0.00
2025-10-10 22:08:26.569,link6,N/A,3.73,116.333480472,39.951408713,167.0,6.57,1,69,8,6.12,-0.03,6.12,6.55,20.5,0.0,11.07,0.00
2025-10-10 22:08:26.670,link6,N/A,3.53,116.333481014,39.951406991,167.0,6.49,1,69,8,6.12,-0.02,6.12,6.48,20.6,0.0,11.27,0.00
2025-10-10 22:08:26.771,link6,N/A,3.34,116.333481513,39.951405281,167.0,6.47,1,69,8,6.12,-0.02,6.12,6.44,20.8,0.0,11.47,0.00
2025-10-10 22:08:26.873,link6,N/A,3.15,116.333481975,39.951403590,167.0,6.38,1,69,8,6.12,-0.02,6.12,6.37,21.0,0.0,11.66,0.00
2025-10-10 22:08:26.974,link6,N/A,2.96,116.333482418,39.951401910,167.0,6.36,1,69,8,6.12,-0.01,6.12,6.34,21.2,0.0,11.85,0.00
2025-10-10 22:08:27.075,link6,N/A,2.77,116.333482899,39.951400257,167.0,6.32,1,69,8,6.12,-0.01,6.12,6.30,21.4,0.0,12.04,0.00
2025-10-10 22:08:27.176,link6,N/A,2.58,116.333483377,39.951398617,167.0,6.15,1,69,8,6.12,-0.00,6.12,6.12,22.1,0.0,12.23,0.00
2025-10-10 22:08:27.277,link6,N/A,2.40,116.333483849,39.951396975,167.0,6.23,1,69,8,6.12,-0.01,6.12,6.23,22.1,0.0,12.42,0.00
2025-10-10 22:08:27.378,link6,N/A,2.20,116.333484372,39.951395210,167.0,6.19,1,69,8,6.12,-0.00,6.12,6.16,22.1,0.0,12.60,0.00
2025-10-10 22:08:27.479,link6,N/A,2.01,116.333484851,39.951393586,167.0,6.09,1,69,8,6.12,0.00,6.12,6.08,22.6,0.0,12.80,0.00
2025-10-10 22:08:27.580,link6,N/A,1.83,116.333485338,39.951391969,167.0,6.11,1,69,8,6.12,0.00,6.12,6.08,22.7,0.0,12.99,0.00
2025-10-10 22:08:27.682,link6,N/A,1.65,116.333485817,39.951390358,167.0,6.07,1,69,8,6.12,0.01,6.12,6.05,22.8,0.0,13.17,0.00
2025-10-10 22:08:27.783,link6,N/A,1.46,116.333486251,39.951388748,167.0,6.09,1,69,8,6.12,0.00,6.12,6.08,22.8,0.0,13.35,0.00
2025-10-10 22:08:27.884,link6,N/A,1.28,116.333486709,39.951387143,166.9,6.17,1,69,8,6.12,-0.00,6.12,6.16,22.5,0.0,13.54,0.00
2025-10-10 22:08:27.985,link6,N/A,1.10,116.333487154,39.951385535,167.0,6.11,1,69,8,6.12,0.00,6.12,6.08,22.6,0.0,13.72,0.00
2025-10-10 22:08:28.086,link6,N/A,0.92,116.333487558,39.951383915,167.0,6.17,1,69,8,6.12,-0.00,6.12,6.16,22.5,0.0,13.90,0.00
2025-10-10 22:08:28.187,link6,N/A,0.74,116.333488034,39.951382293,167.0,6.15,1,69,8,6.12,-0.00,6.12,6.12,22.5,0.0,14.08,0.00
2025-10-10 22:08:28.288,link6,N/A,0.57,116.333488506,39.951380682,167.0,6.09,1,69,8,6.12,0.00,6.12,6.08,22.7,0.0,14.26,0.00
2025-10-10 22:08:28.389,link6,N/A,0.40,116.333488952,39.951379065,167.0,6.07,1,69,8,6.12,0.01,6.12,6.05,22.9,0.0,14.43,0.00
2025-10-10 22:08:28.490,link6,N/A,0.26,116.333489427,39.951377461,167.0,6.02,1,69,8,6.12,0.01,6.12,6.01,23.0,0.0,14.60,0.00
2025-10-10 22:08:28.591,link6,N/A,0.20,116.333489924,39.951375878,167.0,5.89,1,69,8,6.12,0.02,6.12,5.87,23.7,0.0,14.74,0.00
2025-10-10 22:08:28.693,link5,直线段,44.10,116.333490406,39.951374314,166.9,5.91,1,69,8,6.12,0.02,6.12,5.90,23.8,0.0,14.80,0.00
2025-10-10 22:08:28.794,link5,直线段,43.93,116.333490806,39.951372746,166.9,5.94,1,69,8,6.12,0.01,6.12,5.98,23.6,0.0,15.03,0.00
2025-10-10 22:08:28.895,link5,直线段,43.75,116.333491177,39.951371184,166.9,5.87,1,69,8,6.12,0.02,6.12,5.90,23.8,0.0,15.20,0.00
2025-10-10 22:08:28.996,link5,直线段,43.57,116.333491579,39.951369625,166.9,5.94,1,69,8,6.12,0.02,6.12,5.90,23.9,0.0,15.38,0.00
2025-10-10 22:08:29.096,link5,直线段,43.40,116.333492013,39.951368063,166.9,5.91,1,69,8,6.12,0.01,6.12,5.94,23.8,0.0,15.56,0.00
2025-10-10 22:08:29.198,link5,直线段,43.22,116.333492502,39.951366496,166.9,5.91,1,69,8,6.12,0.02,6.12,5.90,23.9,0.0,15.73,0.00
2025-10-10 22:08:29.299,link5,直线段,43.04,116.333492994,39.951364914,166.8,6.02,1,69,8,6.12,0.01,6.12,5.94,23.9,0.0,15.91,0.00
2025-10-10 22:08:29.400,link5,直线段,42.85,116.333493482,39.951363316,166.8,6.04,1,69,8,6.12,0.01,6.12,6.01,23.5,0.0,16.09,0.00
2025-10-10 22:08:29.501,link5,直线段,42.67,116.333493990,39.951361725,166.8,5.96,1,69,8,6.12,0.01,6.12,5.98,23.6,0.0,16.28,0.00
2025-10-10 22:08:29.602,link5,直线段,42.67,116.333493990,39.951361725,166.8,6.11,1,69,8,6.12,0.01,6.12,6.01,23.6,0.0,16.46,0.00
2025-10-10 22:08:29.704,link5,直线段,42.49,116.333494456,39.951360116,166.8,6.07,1,69,8,6.12,0.01,6.12,6.05,23.3,0.0,16.46,0.00
2025-10-10 22:08:29.804,link5,直线段,42.31,116.333494905,39.951358513,166.8,5.94,1,69,8,6.12,0.01,6.12,5.94,23.7,0.0,16.64,0.00
2025-10-10 22:08:29.905,link5,直线段,42.13,116.333495332,39.951356950,166.7,6.04,1,69,8,6.12,0.01,6.12,5.94,23.9,0.0,16.82,0.00
2025-10-10 22:08:30.007,link5,直线段,41.95,116.333495762,39.951355383,166.7,6.00,1,69,8,6.12,0.01,6.12,6.01,23.6,0.0,17.00,0.00
2025-10-10 22:08:30.108,link5,直线段,41.77,116.333496213,39.951353820,166.7,5.98,1,69,8,6.12,0.01,6.12,5.98,23.8,0.0,17.18,0.00
2025-10-10 22:08:30.209,link5,直线段,41.59,116.333496708,39.951352236,166.7,6.13,1,69,8,6.12,0.00,6.12,6.08,23.5,0.0,17.36,0.00
2025-10-10 22:08:30.310,link5,直线段,41.41,116.333497239,39.951350625,166.7,6.13,1,69,8,6.12,-0.00,6.12,6.12,23.1,0.0,17.54,0.00
2025-10-10 22:08:30.411,link5,直线段,41.22,116.333497743,39.951349008,166.7,6.09,1,69,8,6.12,0.00,6.12,6.08,23.2,0.0,17.72,0.00
2025-10-10 22:08:30.512,link5,直线段,41.04,116.333498225,39.951347384,166.6,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.1,0.0,17.91,0.00
2025-10-10 22:08:30.613,link5,直线段,40.85,116.333498708,39.951345758,166.6,6.13,1,69,8,6.12,-0.00,6.12,6.12,23.1,0.0,18.09,0.00
2025-10-10 22:08:30.714,link5,直线段,40.67,116.333499193,39.951344133,166.6,6.13,1,69,8,6.12,0.00,6.12,6.08,23.2,0.0,18.28,0.00
2025-10-10 22:08:30.815,link5,直线段,40.48,116.333499652,39.951342519,166.6,6.11,1,69,8,6.12,-0.00,6.12,6.12,23.1,0.0,18.46,0.00
2025-10-10 22:08:30.917,link5,直线段,40.30,116.333500080,39.951340914,166.6,6.15,1,69,8,6.12,0.00,6.12,6.08,23.3,0.0,18.65,0.00
2025-10-10 22:08:31.018,link5,直线段,40.12,116.333500516,39.951339300,166.6,6.17,1,69,8,6.12,-0.00,6.12,6.12,23.1,0.0,18.83,0.00
2025-10-10 22:08:31.118,link5,直线段,39.93,116.333500963,39.951337681,166.6,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.0,0.0,19.01,0.00
2025-10-10 22:08:31.219,link5,直线段,39.75,116.333501448,39.951336039,166.6,6.19,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,19.20,0.00
2025-10-10 22:08:31.321,link5,直线段,39.56,116.333501936,39.951334399,166.6,6.17,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,19.38,0.00
2025-10-10 22:08:31.422,link5,直线段,39.37,116.333502418,39.951332756,166.6,6.19,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,19.57,0.00
2025-10-10 22:08:31.523,link5,直线段,39.17,116.333502938,39.951330990,166.6,6.17,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,19.76,0.00
2025-10-10 22:08:31.624,link5,直线段,38.98,116.333503429,39.951329360,166.6,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.0,0.0,19.96,0.00
2025-10-10 22:08:31.725,link5,直线段,38.80,116.333503896,39.951327761,166.6,6.23,1,69,8,6.12,-0.01,6.12,6.19,22.9,0.0,20.15,0.00
2025-10-10 22:08:31.827,link5,直线段,38.62,116.333504363,39.951326171,166.6,6.17,1,69,8,6.12,-0.01,6.12,6.23,22.6,0.0,20.33,0.00
2025-10-10 22:08:31.928,link5,直线段,38.44,116.333504808,39.951324583,166.6,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.0,0.0,20.51,0.00
2025-10-10 22:08:32.032,link5,直线段,38.26,116.333505267,39.951322987,166.6,6.21,1,69,8,6.12,-0.01,6.12,6.19,22.9,0.0,20.69,0.00
2025-10-10 22:08:32.140,link5,直线段,38.07,116.333505730,39.951321374,166.6,6.21,1,69,8,6.12,-0.01,6.12,6.19,22.8,0.0,20.87,0.00
2025-10-10 22:08:32.241,link5,直线段,37.89,116.333506224,39.951319737,166.6,6.21,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,21.06,0.00
2025-10-10 22:08:32.342,link5,直线段,37.70,116.333506721,39.951318100,166.6,6.21,1,69,8,6.12,-0.01,6.12,6.19,22.8,0.0,21.24,0.00
2025-10-10 22:08:32.443,link5,直线段,37.51,116.333507195,39.951316464,166.6,6.17,1,69,8,6.12,-0.01,6.12,6.19,22.7,0.0,21.43,0.00
2025-10-10 22:08:32.544,link5,直线段,37.33,116.333507679,39.951314830,166.6,6.19,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,21.62,0.00
2025-10-10 22:08:32.645,link5,直线段,37.14,116.333508156,39.951313192,166.6,6.21,1,69,8,6.12,-0.01,6.12,6.19,22.9,0.0,21.80,0.00
2025-10-10 22:08:32.746,link5,直线段,36.96,116.333508640,39.951311563,166.6,6.15,1,69,8,6.12,-0.01,6.12,6.19,22.8,0.0,21.99,0.00
2025-10-10 22:08:32.848,link5,直线段,36.77,116.333509096,39.951309942,166.6,6.21,1,69,8,6.12,-0.00,6.12,6.16,23.0,0.0,22.17,0.00
2025-10-10 22:08:32.949,link5,直线段,36.59,116.333509564,39.951308317,166.6,6.21,1,69,8,6.12,-0.01,6.12,6.23,22.7,0.0,22.36,0.00
2025-10-10 22:08:33.050,link5,直线段,36.40,116.333510025,39.951306694,166.6,6.19,1,69,8,6.12,-0.01,6.12,6.19,22.7,0.0,22.54,0.00
2025-10-10 22:08:33.151,link5,直线段,36.22,116.333510506,39.951305060,166.6,6.23,1,69,8,6.12,-0.01,6.12,6.19,22.8,0.0,22.73,0.00
2025-10-10 22:08:33.251,link5,直线段,36.03,116.333511003,39.951303421,166.6,6.21,1,69,8,6.12,-0.01,6.12,6.26,22.6,0.0,22.91,0.00
2025-10-10 22:08:33.353,link5,直线段,35.84,116.333511474,39.951301786,166.6,6.17,1,69,8,6.12,-0.01,6.12,6.19,22.7,0.0,23.10,0.00
2025-10-10 22:08:33.458,link5,直线段,35.84,116.333511474,39.951301786,166.6,6.19,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,23.29,0.00
2025-10-10 22:08:33.559,link5,直线段,35.47,116.333512439,39.951298524,166.6,6.19,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,23.29,0.00
2025-10-10 22:08:33.661,link5,直线段,35.47,116.333512439,39.951298524,166.6,6.19,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,23.66,0.00
2025-10-10 22:08:33.762,link5,直线段,35.29,116.333512922,39.951296907,166.6,6.17,1,69,8,6.12,-0.00,6.12,6.16,22.9,0.0,23.66,0.00
2025-10-10 22:08:33.862,link5,直线段,35.10,116.333513396,39.951295307,166.6,6.17,1,69,8,6.12,-0.00,6.12,6.12,23.0,0.0,23.84,0.00
2025-10-10 22:08:33.963,link5,直线段,34.92,116.333513862,39.951293707,166.6,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.0,0.0,24.03,0.00
2025-10-10 22:08:34.064,link5,直线段,34.74,116.333514343,39.951292115,166.6,6.13,1,69,8,6.12,-0.00,6.12,6.12,23.1,0.0,24.21,0.00
2025-10-10 22:08:34.167,link5,直线段,34.56,116.333514808,39.951290515,166.6,6.17,1,69,8,6.12,-0.00,6.12,6.12,23.1,0.0,24.39,0.00
2025-10-10 22:08:34.267,link5,直线段,34.37,116.333515293,39.951288898,166.6,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.1,0.0,24.57,0.00
2025-10-10 22:08:34.368,link5,直线段,34.19,116.333515771,39.951287284,166.6,6.15,1,69,8,6.12,0.00,6.12,6.08,23.2,0.0,24.76,0.00
2025-10-10 22:08:34.470,link5,直线段,34.00,116.333516250,39.951285666,166.6,6.15,1,69,8,6.12,-0.00,6.12,6.16,23.1,0.0,24.94,0.00
2025-10-10 22:08:34.571,link5,直线段,33.82,116.333516730,39.951284050,166.6,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.1,0.0,25.13,0.00
2025-10-10 22:08:34.671,link5,直线段,33.64,116.333517203,39.951282433,166.6,6.17,1,69,8,6.12,-0.00,6.12,6.12,23.2,0.0,25.31,0.00
2025-10-10 22:08:34.773,link5,直线段,33.45,116.333517689,39.951280808,166.6,6.11,1,69,8,6.12,-0.00,6.12,6.16,23.0,0.0,25.49,0.00
2025-10-10 22:08:34.873,link5,直线段,33.27,116.333518158,39.951279187,166.6,6.13,1,69,8,6.12,0.00,6.12,6.08,23.3,0.0,25.68,0.00
2025-10-10 22:08:34.974,link5,直线段,33.08,116.333518645,39.951277563,166.6,6.15,1,69,8,6.12,-0.00,6.12,6.16,23.2,0.0,25.86,0.00
2025-10-10 22:08:35.075,link5,直线段,32.90,116.333519122,39.951275941,166.6,6.11,1,69,8,6.12,-0.00,6.12,6.12,23.2,0.0,26.05,0.00
2025-10-10 22:08:35.177,link5,直线段,32.71,116.333519596,39.951274321,166.6,6.15,1,69,8,6.12,0.00,6.12,6.12,23.3,0.0,26.23,0.00
2025-10-10 22:08:35.278,link5,直线段,32.53,116.333520073,39.951272703,166.6,6.13,1,69,8,6.12,-0.00,6.12,6.08,23.3,0.0,26.42,0.00
2025-10-10 22:08:35.379,link5,直线段,32.34,116.333520535,39.951271088,166.6,6.11,1,69,8,6.12,0.00,6.12,6.08,23.4,0.0,26.60,0.00
2025-10-10 22:08:35.480,link5,直线段,32.16,116.333521016,39.951269479,166.6,6.11,1,69,8,6.12,0.00,6.12,6.05,23.5,0.0,26.79,0.00
2025-10-10 22:08:35.582,link5,直线段,31.98,116.333521492,39.951267872,166.7,6.09,1,69,8,6.12,0.00,6.12,6.08,23.5,0.0,26.97,0.00
2025-10-10 22:08:35.682,link5,直线段,31.79,116.333521970,39.951266267,166.6,6.09,1,69,8,6.12,0.00,6.12,6.08,23.5,0.0,27.15,0.00
2025-10-10 22:08:35.783,link5,直线段,31.61,116.333522445,39.951264663,166.6,6.09,1,69,8,6.12,0.01,6.12,6.01,23.6,0.0,27.34,0.00
2025-10-10 22:08:35.884,link5,直线段,31.43,116.333522919,39.951263059,166.6,6.07,1,69,8,6.12,0.00,6.12,6.08,23.6,0.0,27.52,0.00
2025-10-10 22:08:35.985,link5,直线段,31.25,116.333523403,39.951261460,166.6,6.11,1,69,8,6.12,0.00,6.12,6.08,23.5,0.0,27.70,0.00
2025-10-10 22:08:36.086,link5,直线段,31.06,116.333523879,39.951259859,166.6,6.09,1,69,8,6.12,0.00,6.12,6.08,23.5,0.0,27.88,0.00
2025-10-10 22:08:36.187,link5,直线段,30.88,116.333524363,39.951258256,166.6,6.09,1,69,8,6.12,0.00,6.12,6.08,23.5,0.0,28.07,0.00
2025-10-10 22:08:36.289,link5,直线段,30.70,116.333524839,39.951256650,166.7,6.09,1,69,8,6.12,0.00,6.12,6.08,23.5,0.0,28.25,0.00
2025-10-10 22:08:36.390,link5,直线段,30.51,116.333525310,39.951255046,166.7,6.07,1,69,8,6.12,0.00,6.12,6.08,23.6,0.0,28.43,0.00
2025-10-10 22:08:36.491,link5,直线段,30.33,116.333525786,39.951253444,166.7,6.09,1,69,8,6.12,0.01,6.12,6.05,23.6,0.0,28.62,0.00
2025-10-10 22:08:36.592,link5,直线段,30.15,116.333526258,39.951251840,166.7,6.07,1,69,8,6.12,0.00,6.12,6.08,23.7,0.0,28.80,0.00
2025-10-10 22:08:36.693,link5,直线段,29.97,116.333526744,39.951250236,166.7,6.09,1,69,8,6.12,0.00,6.12,6.08,23.6,0.0,28.98,0.00
2025-10-10 22:08:36.794,link5,直线段,29.78,116.333527235,39.951248654,166.7,6.07,1,69,8,6.12,0.00,6.12,6.08,23.7,0.0,29.16,0.00
2025-10-10 22:08:36.895,link5,直线段,29.60,116.333527729,39.951247070,166.7,6.09,1,69,8,6.12,0.00,6.12,6.08,23.6,0.0,29.35,0.00
2025-10-10 22:08:36.996,link5,直线段,29.42,116.333528228,39.951245478,166.7,6.13,1,69,8,6.12,-0.00,6.12,6.16,23.4,0.0,29.53,0.00
2025-10-10 22:08:37.098,link5,直线段,29.24,116.333528722,39.951243870,166.7,6.17,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,29.71,0.00
2025-10-10 22:08:37.199,link5,直线段,29.24,116.333528722,39.951243870,166.7,6.17,1,69,8,6.12,-0.00,6.12,6.16,23.2,0.0,29.89,0.00
2025-10-10 22:08:37.300,link5,直线段,29.05,116.333529217,39.951242243,166.7,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.2,0.0,29.89,0.00
2025-10-10 22:08:37.401,link5,直线段,28.87,116.333529706,39.951240609,166.7,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.2,0.0,30.08,0.00
2025-10-10 22:08:37.502,link5,直线段,28.68,116.333530200,39.951238981,166.7,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.4,0.0,30.26,0.00
2025-10-10 22:08:37.603,link5,直线段,28.49,116.333530672,39.951237354,166.7,6.17,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,30.45,0.00
2025-10-10 22:08:37.705,link5,直线段,28.31,116.333531137,39.951235726,166.7,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.4,0.0,30.64,0.00
2025-10-10 22:08:37.806,link5,直线段,28.13,116.333531579,39.951234126,166.7,6.11,1,69,8,6.12,0.00,6.12,6.08,23.6,0.0,30.82,0.00
2025-10-10 22:08:37.906,link5,直线段,27.95,116.333532014,39.951232546,166.8,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.5,0.0,31.00,0.00
2025-10-10 22:08:38.000,link5,直线段,27.77,116.333532463,39.951230965,166.8,6.13,1,69,8,6.12,-0.00,6.12,6.12,23.5,0.0,31.18,0.00
2025-10-10 22:08:38.101,link5,直线段,27.59,116.333532903,39.951229380,166.8,6.17,1,69,8,6.12,-0.00,6.12,6.16,23.4,0.0,31.36,0.00
2025-10-10 22:08:38.251,link5,直线段,27.22,116.333533847,39.951226138,166.8,6.17,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,31.54,0.00
2025-10-10 22:08:38.353,link5,直线段,27.03,116.333534319,39.951224508,166.9,6.21,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,31.91,0.00
2025-10-10 22:08:38.454,link5,直线段,26.85,116.333534810,39.951222878,166.9,6.21,1,69,8,6.12,-0.01,6.12,6.19,23.2,0.0,32.10,0.00
2025-10-10 22:08:38.555,link5,直线段,26.66,116.333535292,39.951221240,166.9,6.21,1,69,8,6.12,-0.01,6.12,6.23,23.0,0.0,32.28,0.00
2025-10-10 22:08:38.656,link5,直线段,26.66,116.333535292,39.951221240,166.9,6.23,1,69,8,6.12,-0.01,6.12,6.23,23.0,0.0,32.47,0.00
2025-10-10 22:08:38.758,link5,直线段,26.47,116.333535780,39.951219596,166.9,6.23,1,69,8,6.12,-0.01,6.12,6.23,22.9,0.0,32.47,0.00
2025-10-10 22:08:38.858,link5,直线段,26.29,116.333536238,39.951217948,166.9,6.26,1,69,8,6.12,-0.01,6.12,6.23,22.9,0.0,32.66,0.00
2025-10-10 22:08:38.960,link5,直线段,26.10,116.333536705,39.951216296,167.0,6.23,1,69,8,6.12,-0.01,6.12,6.23,22.9,0.0,32.84,0.00
2025-10-10 22:08:39.061,link5,直线段,25.91,116.333537189,39.951214650,167.0,6.21,1,69,8,6.12,-0.01,6.12,6.23,22.9,0.0,33.03,0.00
2025-10-10 22:08:39.184,link5,直线段,25.72,116.333537661,39.951213008,167.0,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.2,0.0,33.22,0.00
2025-10-10 22:08:39.285,link5,直线段,25.35,116.333538550,39.951209736,167.0,6.17,1,69,8,6.12,-0.00,6.12,6.12,23.3,0.0,33.41,0.00
2025-10-10 22:08:39.387,link5,直线段,25.17,116.333539006,39.951208112,167.0,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.4,0.0,33.78,0.00
2025-10-10 22:08:39.488,link5,直线段,25.17,116.333539006,39.951208112,167.0,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.5,0.0,33.96,0.00
2025-10-10 22:08:39.588,link5,直线段,24.98,116.333539476,39.951206488,167.0,6.19,1,69,8,6.12,-0.01,6.12,6.19,23.3,0.0,33.96,0.00
2025-10-10 22:08:39.690,link5,直线段,24.80,116.333539971,39.951204863,167.1,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,34.15,0.00
2025-10-10 22:08:39.790,link5,直线段,24.61,116.333540462,39.951203254,167.0,6.17,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,34.33,0.00
2025-10-10 22:08:39.892,link5,直线段,24.43,116.333540927,39.951201638,167.0,6.21,1,69,8,6.12,-0.01,6.12,6.23,23.1,0.0,34.52,0.00
2025-10-10 22:08:39.993,link5,直线段,24.24,116.333541385,39.951200017,167.1,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.2,0.0,34.70,0.00
2025-10-10 22:08:40.095,link5,直线段,24.06,116.333541835,39.951198402,167.1,6.17,1,69,8,6.12,-0.01,6.12,6.19,23.2,0.0,34.89,0.00
2025-10-10 22:08:40.198,link5,直线段,23.88,116.333542309,39.951196775,167.1,6.23,1,69,8,6.12,-0.01,6.12,6.19,23.0,0.0,35.07,0.00
2025-10-10 22:08:40.299,link5,直线段,23.69,116.333542801,39.951195140,167.1,6.21,1,69,8,6.12,-0.01,6.12,6.19,23.1,0.0,35.25,0.00
2025-10-10 22:08:40.401,link5,直线段,23.50,116.333543298,39.951193510,167.1,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.2,0.0,35.44,0.00
2025-10-10 22:08:40.501,link5,直线段,23.32,116.333543789,39.951191878,167.0,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,35.63,0.00
2025-10-10 22:08:40.601,link5,直线段,23.13,116.333544270,39.951190248,167.0,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,35.81,0.00
2025-10-10 22:08:40.703,link5,直线段,22.94,116.333544752,39.951188613,167.0,6.13,1,69,8,6.12,-0.00,6.12,6.12,23.3,0.0,36.00,0.00
2025-10-10 22:08:40.804,link5,直线段,22.76,116.333545236,39.951186976,167.0,6.11,1,69,8,6.12,0.00,6.12,6.08,23.5,0.0,36.19,0.00
2025-10-10 22:08:40.906,link5,直线段,22.57,116.333545718,39.951185342,167.0,6.15,1,69,8,6.12,-0.00,6.12,6.12,23.5,0.0,36.37,0.00
2025-10-10 22:08:41.006,link5,直线段,22.39,116.333546212,39.951183714,167.0,6.11,1,69,8,6.12,0.00,6.12,6.08,23.6,0.0,36.56,0.00
2025-10-10 22:08:41.107,link5,直线段,22.19,116.333546766,39.951181958,167.0,6.17,1,69,8,6.12,-0.00,6.12,6.16,23.5,0.0,36.74,0.00
2025-10-10 22:08:41.208,link5,直线段,22.00,116.333547274,39.951180335,167.0,6.17,1,69,8,6.12,-0.00,6.12,6.16,23.4,0.0,36.94,0.00
2025-10-10 22:08:41.309,link5,直线段,21.81,116.333547773,39.951178712,167.0,6.13,1,69,8,6.12,-0.00,6.12,6.12,23.5,0.0,37.13,0.00
2025-10-10 22:08:41.412,link5,直线段,21.63,116.333548262,39.951177079,167.0,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.4,0.0,37.32,0.00
2025-10-10 22:08:41.512,link5,直线段,21.44,116.333548725,39.951175446,167.0,6.17,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,37.50,0.00
2025-10-10 22:08:41.614,link5,直线段,21.26,116.333549186,39.951173807,167.0,6.21,1,69,8,6.12,-0.01,6.12,6.19,23.3,0.0,37.69,0.00
2025-10-10 22:08:41.715,link5,直线段,21.07,116.333549656,39.951172174,167.0,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.2,0.0,37.87,0.00
2025-10-10 22:08:41.816,link5,直线段,20.89,116.333550131,39.951170547,167.1,6.19,1,69,8,6.12,-0.00,6.12,6.16,23.3,0.0,38.06,0.00
2025-10-10 22:08:41.917,link5,直线段,20.70,116.333550628,39.951168921,167.1,6.21,1,69,8,6.12,-0.01,6.12,6.19,23.2,0.0,38.24,0.00
2025-10-10 22:08:42.018,link5,直线段,20.51,116.333551107,39.951167287,167.1,6.23,1,69,8,6.12,-0.01,6.12,6.23,23.0,0.0,38.43,0.00
